Market,EdgeThreshold,MinModelProb,MaxOdd,HasMaxOdd,TuneStart,TuneEnd,EvalStart,EvalEnd,Qualified,TuneBets,TuneTotalStaked,TuneTotalProfit,TuneROI,TuneHitRate,TuneAvgEdge,TuneAvgModelProb,TuneAvgOdd,EvalBets,EvalTotalStaked,EvalTotalProfit,EvalROI,EvalHitRate,EvalAvgEdge,EvalAvgModelProb,EvalAvgOdd
Vitoria Casa/Fora,0.0,0.525,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1439.0,14390.0,140.40000000000003,0.009756775538568453,0.6309937456567061,0.041416497010951084,0.6280729030920601,1.62546212647672,986.0,9860.0,-356.1999999999999,-0.03612576064908721,0.6095334685598377,0.04119136992660918,0.6297365307546064,1.6102028397565924
Vitoria Casa/Fora,0.0,0.525,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1445.0,14450.0,176.40000000000003,0.012207612456747407,0.6311418685121107,0.04182751408574964,0.6276943862598849,1.6285743944636677,989.0,9890.0,-361.19999999999993,-0.03652173913043478,0.6086956521739131,0.041548068555903685,0.6294993388997249,1.612548028311426
Vitoria Casa/Fora,0.0,0.525,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1445.0,14450.0,176.40000000000003,0.012207612456747407,0.6311418685121107,0.04182751408574964,0.6276943862598849,1.6285743944636677,989.0,9890.0,-361.19999999999993,-0.03652173913043478,0.6086956521739131,0.041548068555903685,0.6294993388997249,1.612548028311426
Vitoria Casa/Fora,0.0,0.525,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1445.0,14450.0,176.40000000000003,0.012207612456747407,0.6311418685121107,0.04182751408574964,0.6276943862598849,1.6285743944636677,989.0,9890.0,-361.19999999999993,-0.03652173913043478,0.6086956521739131,0.041548068555903685,0.6294993388997249,1.612548028311426
Vitoria Casa/Fora,0.0,0.525,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1445.0,14450.0,176.40000000000003,0.012207612456747407,0.6311418685121107,0.04182751408574964,0.6276943862598849,1.6285743944636677,989.0,9890.0,-361.19999999999993,-0.03652173913043478,0.6086956521739131,0.041548068555903685,0.6294993388997249,1.612548028311426
Vitoria Casa/Fora,0.0,0.55,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,464.0,4640.0,42.49999999999996,0.00915948275862068,0.7241379310344828,0.03761722855551166,0.7109122456071577,1.3979525862068964,326.0,3260.0,-18.700000000000017,-0.0057361963190184105,0.7147239263803681,0.03924070020302654,0.7094624443193598,1.3963803680981595
Vitoria Casa/Fora,0.0,0.55,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1058.0,10580.0,129.8,0.012268431001890361,0.665406427221172,0.03872125210530846,0.6557672089095127,1.5345935727788278,756.0,7560.0,-210.59999999999994,-0.027857142857142848,0.6415343915343915,0.03887887722548992,0.6534635590899421,1.5323941798941796
Vitoria Casa/Fora,0.0,0.55,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1185.0,11850.0,72.39999999999998,0.006109704641350209,0.6497890295358649,0.040995825474504116,0.6468669772030319,1.5665400843881856,840.0,8400.0,-209.09999999999985,-0.024892857142857126,0.6321428571428571,0.0411782451385528,0.6454068720836157,1.5622142857142858
Vitoria Casa/Fora,0.0,0.55,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1202.0,12020.0,137.40000000000006,0.01143094841930117,0.6497504159733777,0.042456249083211654,0.6460006006638453,1.5745424292845258,849.0,8490.0,-235.99999999999983,-0.02779740871613661,0.6289752650176679,0.04209468263616685,0.6446912010791571,1.5676442873969374
Vitoria Casa/Fora,0.0,0.55,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1203.0,12030.0,127.40000000000006,0.010590191188694935,0.6492103075644223,0.04254840699027344,0.6459340132029019,1.5751454696591853,851.0,8510.0,-230.99999999999983,-0.027144535840187993,0.6286721504112809,0.04238648524138736,0.6444782155443023,1.5696592244418335
Vitoria Casa/Fora,0.0,0.55,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1203.0,12030.0,127.40000000000006,0.010590191188694935,0.6492103075644223,0.04254840699027344,0.6459340132029019,1.5751454696591853,851.0,8510.0,-230.99999999999983,-0.027144535840187993,0.6286721504112809,0.04238648524138736,0.6444782155443023,1.5696592244418335
Vitoria Casa/Fora,0.0,0.55,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1203.0,12030.0,127.40000000000006,0.010590191188694935,0.6492103075644223,0.04254840699027344,0.6459340132029019,1.5751454696591853,851.0,8510.0,-230.99999999999983,-0.027144535840187993,0.6286721504112809,0.04238648524138736,0.6444782155443023,1.5696592244418335
Vitoria Casa/Fora,0.0,0.55,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1203.0,12030.0,127.40000000000006,0.010590191188694935,0.6492103075644223,0.04254840699027344,0.6459340132029019,1.5751454696591853,851.0,8510.0,-230.99999999999983,-0.027144535840187993,0.6286721504112809,0.04238648524138736,0.6444782155443023,1.5696592244418335
Vitoria Casa/Fora,0.0,0.575,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,464.0,4640.0,42.49999999999996,0.00915948275862068,0.7241379310344828,0.03761722855551166,0.7109122456071577,1.3979525862068964,326.0,3260.0,-18.700000000000017,-0.0057361963190184105,0.7147239263803681,0.03924070020302654,0.7094624443193598,1.3963803680981595
Vitoria Casa/Fora,0.0,0.575,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,945.0,9450.0,145.3000000000001,0.015375661375661386,0.6761904761904762,0.041273059306686774,0.6668867998020461,1.5126243386243388,690.0,6900.0,-130.89999999999992,-0.01897101449275361,0.6536231884057971,0.041085508946383,0.6621537839853734,1.5155652173913043
Vitoria Casa/Fora,0.0,0.575,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,989.0,9890.0,183.1000000000001,0.01851365015166836,0.6723963599595552,0.04303377201818977,0.6636891482957709,1.5266329625884731,720.0,7200.0,-153.9999999999999,-0.021388888888888874,0.6472222222222223,0.04279623278856709,0.6593539304902772,1.5287222222222223
Vitoria Casa/Fora,0.0,0.575,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,997.0,9970.0,167.10000000000002,0.016760280842527585,0.6700100300902708,0.044063355060768,0.6632964312510481,1.5314844533600802,723.0,7230.0,-183.9999999999999,-0.025449515905947427,0.6445366528354081,0.043237158583563466,0.6591382540322399,1.5308298755186722
Vitoria Casa/Fora,0.0,0.575,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,997.0,9970.0,167.10000000000002,0.016760280842527585,0.6700100300902708,0.044063355060768,0.6632964312510481,1.5314844533600802,723.0,7230.0,-183.9999999999999,-0.025449515905947427,0.6445366528354081,0.043237158583563466,0.6591382540322399,1.5308298755186722
Vitoria Casa/Fora,0.0,0.575,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,997.0,9970.0,167.10000000000002,0.016760280842527585,0.6700100300902708,0.044063355060768,0.6632964312510481,1.5314844533600802,723.0,7230.0,-183.9999999999999,-0.025449515905947427,0.6445366528354081,0.043237158583563466,0.6591382540322399,1.5308298755186722
Vitoria Casa/Fora,0.0,0.575,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,997.0,9970.0,167.10000000000002,0.016760280842527585,0.6700100300902708,0.044063355060768,0.6632964312510481,1.5314844533600802,723.0,7230.0,-183.9999999999999,-0.025449515905947427,0.6445366528354081,0.043237158583563466,0.6591382540322399,1.5308298755186722
Vitoria Casa/Fora,0.0,0.575,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,997.0,9970.0,167.10000000000002,0.016760280842527585,0.6700100300902708,0.044063355060768,0.6632964312510481,1.5314844533600802,723.0,7230.0,-183.9999999999999,-0.025449515905947427,0.6445366528354081,0.043237158583563466,0.6591382540322399,1.5308298755186722
Vitoria Casa/Fora,0.0,0.6,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,464.0,4640.0,42.49999999999996,0.00915948275862068,0.7241379310344828,0.03761722855551166,0.7109122456071577,1.3979525862068964,326.0,3260.0,-18.700000000000017,-0.0057361963190184105,0.7147239263803681,0.03924070020302654,0.7094624443193598,1.3963803680981595
Vitoria Casa/Fora,0.0,0.6,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,801.0,8010.0,81.30000000000008,0.010149812734082407,0.6853932584269663,0.0438060509638412,0.6811895161868599,1.4836204744069912,574.0,5740.0,-37.499999999999915,-0.006533101045296153,0.6742160278745645,0.043714508243993956,0.6771972756809719,1.4839024390243902
Vitoria Casa/Fora,0.0,0.6,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,815.0,8150.0,106.6000000000001,0.013079754601227005,0.6846625766871166,0.04478364991845175,0.680069766657214,1.4895337423312884,584.0,5840.0,-29.299999999999898,-0.005017123287671215,0.672945205479452,0.04456451572330296,0.6760853800869918,1.4895376712328767
Vitoria Casa/Fora,0.0,0.6,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,820.0,8200.0,98.60000000000005,0.012024390243902445,0.6829268292682927,0.04565564828307621,0.6797441284832623,1.4935609756097559,586.0,5860.0,-49.2999999999999,-0.008412969283276433,0.6706484641638225,0.04498326876818434,0.6759053138788341,1.4913822525597271
Vitoria Casa/Fora,0.0,0.6,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,820.0,8200.0,98.60000000000005,0.012024390243902445,0.6829268292682927,0.04565564828307621,0.6797441284832623,1.4935609756097559,586.0,5860.0,-49.2999999999999,-0.008412969283276433,0.6706484641638225,0.04498326876818434,0.6759053138788341,1.4913822525597271
Vitoria Casa/Fora,0.0,0.6,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,820.0,8200.0,98.60000000000005,0.012024390243902445,0.6829268292682927,0.04565564828307621,0.6797441284832623,1.4935609756097559,586.0,5860.0,-49.2999999999999,-0.008412969283276433,0.6706484641638225,0.04498326876818434,0.6759053138788341,1.4913822525597271
Vitoria Casa/Fora,0.0,0.6,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,820.0,8200.0,98.60000000000005,0.012024390243902445,0.6829268292682927,0.04565564828307621,0.6797441284832623,1.4935609756097559,586.0,5860.0,-49.2999999999999,-0.008412969283276433,0.6706484641638225,0.04498326876818434,0.6759053138788341,1.4913822525597271
Vitoria Casa/Fora,0.0,0.6,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,820.0,8200.0,98.60000000000005,0.012024390243902445,0.6829268292682927,0.04565564828307621,0.6797441284832623,1.4935609756097559,586.0,5860.0,-49.2999999999999,-0.008412969283276433,0.6706484641638225,0.04498326876818434,0.6759053138788341,1.4913822525597271
Vitoria Casa/Fora,0.0,0.625,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,464.0,4640.0,42.49999999999996,0.00915948275862068,0.7241379310344828,0.03761722855551166,0.7109122456071577,1.3979525862068964,324.0,3240.0,-28.700000000000003,-0.008858024691358025,0.7129629629629629,0.03940263339168369,0.7100931977540007,1.3957407407407407
Vitoria Casa/Fora,0.0,0.625,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,656.0,6560.0,33.99999999999999,0.005182926829268291,0.6951219512195121,0.0466707220997825,0.6963062200160228,1.454298780487805,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,660.0,6600.0,47.60000000000001,0.007212121212121213,0.6954545454545454,0.04709927417013109,0.6959687282248397,1.4563333333333333,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,662.0,6620.0,48.09999999999997,0.007265861027190328,0.6948640483383686,0.04758445995740147,0.6958231978598893,1.458429003021148,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,662.0,6620.0,48.09999999999997,0.007265861027190328,0.6948640483383686,0.04758445995740147,0.6958231978598893,1.458429003021148,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,662.0,6620.0,48.09999999999997,0.007265861027190328,0.6948640483383686,0.04758445995740147,0.6958231978598893,1.458429003021148,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,662.0,6620.0,48.09999999999997,0.007265861027190328,0.6948640483383686,0.04758445995740147,0.6958231978598893,1.458429003021148,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.625,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,662.0,6620.0,48.09999999999997,0.007265861027190328,0.6948640483383686,0.04758445995740147,0.6958231978598893,1.458429003021148,466.0,4660.0,-62.09999999999997,-0.013326180257510725,0.6845493562231759,0.04514588099091178,0.6923978423079656,1.451051502145923
Vitoria Casa/Fora,0.0,0.65,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,446.0,4460.0,44.699999999999946,0.010022421524663665,0.726457399103139,0.03850653213381399,0.7137038234186969,1.3945291479820625,306.0,3060.0,-56.40000000000002,-0.018431372549019616,0.7091503267973857,0.0409022728152142,0.7141547219457863,1.3904901960784315
Vitoria Casa/Fora,0.0,0.65,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,551.0,5510.0,24.19999999999999,0.004392014519056259,0.705989110707804,0.04705692263905019,0.7073393335307541,1.4298548094373864,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,552.0,5520.0,32.19999999999999,0.005833333333333331,0.7065217391304348,0.04724298772028284,0.7072816072843409,1.4305253623188403,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,553.0,5530.0,42.69999999999999,0.00772151898734177,0.7070524412296564,0.04752274671934119,0.7072044909626038,1.431645569620253,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,553.0,5530.0,42.69999999999999,0.00772151898734177,0.7070524412296564,0.04752274671934119,0.7072044909626038,1.431645569620253,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,553.0,5530.0,42.69999999999999,0.00772151898734177,0.7070524412296564,0.04752274671934119,0.7072044909626038,1.431645569620253,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,553.0,5530.0,42.69999999999999,0.00772151898734177,0.7070524412296564,0.04752274671934119,0.7072044909626038,1.431645569620253,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.0,0.65,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,553.0,5530.0,42.69999999999999,0.00772151898734177,0.7070524412296564,0.04752274671934119,0.7072044909626038,1.431645569620253,368.0,3680.0,-49.09999999999999,-0.013342391304347823,0.6983695652173914,0.04680462775986719,0.7073523472473139,1.4200543478260867
Vitoria Casa/Fora,0.025,0.45,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,309.0,3090.0,12.499999999999943,0.004045307443365677,0.7119741100323624,0.048751027639552566,0.7139230987606829,1.4118770226537216,223.0,2230.0,-20.100000000000016,-0.009013452914798213,0.7040358744394619,0.05052826505761736,0.7133037431078324,1.4097757847533632
Vitoria Casa/Fora,0.025,0.45,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,676.0,6760.0,-25.399999999999977,-0.0037573964497041386,0.6538461538461539,0.05233004447192264,0.6680267629910605,1.5347781065088757,511.0,5110.0,-69.39999999999995,-0.013581213307240695,0.6477495107632094,0.050635714158342164,0.6627641761484802,1.535655577299413
Vitoria Casa/Fora,0.025,0.45,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,955.0,9550.0,-49.199999999999946,-0.005151832460732979,0.6167539267015707,0.05135646849115192,0.6331610860254403,1.6360942408376964,688.0,6880.0,-248.79999999999995,-0.03616279069767441,0.6046511627906976,0.05034697535883659,0.6335635847310706,1.6220784883720931
Vitoria Casa/Fora,0.025,0.45,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1217.0,12170.0,21.200000000000045,0.0017419884963023866,0.5866885784716516,0.052950633353923374,0.6039527052736119,1.7461380443714052,882.0,8820.0,-201.69999999999987,-0.022868480725623568,0.5770975056689343,0.0518115206598359,0.6033057908903556,1.734092970521542
Vitoria Casa/Fora,0.025,0.45,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1276.0,12760.0,256.8,0.020125391849529783,0.5869905956112853,0.05417463305613087,0.5982285420262803,1.774192789968652,914.0,9140.0,-212.69999999999993,-0.023271334792122532,0.5711159737417943,0.052865996825989844,0.5989547152466658,1.755875273522976
Vitoria Casa/Fora,0.025,0.45,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1284.0,12840.0,230.3,0.017936137071651093,0.5848909657320872,0.05449187571932626,0.597405777641889,1.7793535825545175,921.0,9210.0,-202.19999999999993,-0.0219543973941368,0.5700325732899023,0.053311751077427465,0.5979343597311889,1.7626384364820848
Vitoria Casa/Fora,0.025,0.45,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1284.0,12840.0,230.3,0.017936137071651093,0.5848909657320872,0.05449187571932626,0.597405777641889,1.7793535825545175,921.0,9210.0,-202.19999999999993,-0.0219543973941368,0.5700325732899023,0.053311751077427465,0.5979343597311889,1.7626384364820848
Vitoria Casa/Fora,0.025,0.45,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1284.0,12840.0,230.3,0.017936137071651093,0.5848909657320872,0.05449187571932626,0.597405777641889,1.7793535825545175,921.0,9210.0,-202.19999999999993,-0.0219543973941368,0.5700325732899023,0.053311751077427465,0.5979343597311889,1.7626384364820848
Vitoria Casa/Fora,0.025,0.48,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,309.0,3090.0,12.499999999999943,0.004045307443365677,0.7119741100323624,0.048751027639552566,0.7139230987606829,1.4118770226537216,223.0,2230.0,-20.100000000000016,-0.009013452914798213,0.7040358744394619,0.05052826505761736,0.7133037431078324,1.4097757847533632
Vitoria Casa/Fora,0.025,0.48,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,676.0,6760.0,-25.399999999999977,-0.0037573964497041386,0.6538461538461539,0.05233004447192264,0.6680267629910605,1.5347781065088757,511.0,5110.0,-69.39999999999995,-0.013581213307240695,0.6477495107632094,0.050635714158342164,0.6627641761484802,1.535655577299413
Vitoria Casa/Fora,0.025,0.48,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,955.0,9550.0,-49.199999999999946,-0.005151832460732979,0.6167539267015707,0.05135646849115192,0.6331610860254403,1.6360942408376964,688.0,6880.0,-248.79999999999995,-0.03616279069767441,0.6046511627906976,0.05034697535883659,0.6335635847310706,1.6220784883720931
Vitoria Casa/Fora,0.025,0.48,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1126.0,11260.0,10.19999999999996,0.0009058614564831226,0.5968028419182948,0.054215861021365004,0.6151213707219849,1.7100799289520425,817.0,8170.0,-356.29999999999995,-0.04361077111383108,0.5777233782129743,0.05286456302634587,0.6141127686859412,1.6995226438188498
Vitoria Casa/Fora,0.025,0.48,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1149.0,11490.0,88.00000000000006,0.0076588337684943475,0.5961705831157529,0.05521275341697267,0.6129007943434885,1.7229852045256746,828.0,8280.0,-394.5999999999999,-0.047657004830917865,0.5736714975845411,0.05367732297315246,0.612739033674562,1.7081884057971015
Vitoria Casa/Fora,0.025,0.48,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1149.0,11490.0,88.00000000000006,0.0076588337684943475,0.5961705831157529,0.05521275341697267,0.6129007943434885,1.7229852045256746,829.0,8290.0,-404.5999999999999,-0.04880579010856453,0.5729794933655006,0.0537666382149255,0.6125877411459468,1.7092279855247283
Vitoria Casa/Fora,0.025,0.48,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1149.0,11490.0,88.00000000000006,0.0076588337684943475,0.5961705831157529,0.05521275341697267,0.6129007943434885,1.7229852045256746,829.0,8290.0,-404.5999999999999,-0.04880579010856453,0.5729794933655006,0.0537666382149255,0.6125877411459468,1.7092279855247283
Vitoria Casa/Fora,0.025,0.48,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1149.0,11490.0,88.00000000000006,0.0076588337684943475,0.5961705831157529,0.05521275341697267,0.6129007943434885,1.7229852045256746,829.0,8290.0,-404.5999999999999,-0.04880579010856453,0.5729794933655006,0.0537666382149255,0.6125877411459468,1.7092279855247283
Vitoria Casa/Fora,0.025,0.5,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,309.0,3090.0,12.499999999999943,0.004045307443365677,0.7119741100323624,0.048751027639552566,0.7139230987606829,1.4118770226537216,223.0,2230.0,-20.100000000000016,-0.009013452914798213,0.7040358744394619,0.05052826505761736,0.7133037431078324,1.4097757847533632
Vitoria Casa/Fora,0.025,0.5,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,676.0,6760.0,-25.399999999999977,-0.0037573964497041386,0.6538461538461539,0.05233004447192264,0.6680267629910605,1.5347781065088757,511.0,5110.0,-69.39999999999995,-0.013581213307240695,0.6477495107632094,0.050635714158342164,0.6627641761484802,1.535655577299413
Vitoria Casa/Fora,0.025,0.5,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,952.0,9520.0,-19.199999999999946,-0.00201680672268907,0.6186974789915967,0.05141626973354418,0.6336018324805635,1.6349474789915968,687.0,6870.0,-258.79999999999995,-0.03767103347889374,0.604075691411936,0.050370771099063356,0.6337623172834036,1.621528384279476
Vitoria Casa/Fora,0.025,0.5,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1049.0,10490.0,-55.2,-0.005262154432793136,0.6034318398474738,0.05478128738177887,0.6242961837052005,1.6794566253574834,765.0,7650.0,-195.99999999999991,-0.025620915032679728,0.5947712418300654,0.053151415978470486,0.6224797396607671,1.6710065359477124
Vitoria Casa/Fora,0.025,0.5,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1059.0,10590.0,36.30000000000004,0.0034277620396600604,0.6052880075542965,0.055506243667169594,0.6233710643879198,1.6860717658168083,770.0,7700.0,-220.99999999999994,-0.028701298701298693,0.5922077922077922,0.053748869612676366,0.6219235506124603,1.6755454545454547
Vitoria Casa/Fora,0.025,0.5,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1059.0,10590.0,36.30000000000004,0.0034277620396600604,0.6052880075542965,0.055506243667169594,0.6233710643879198,1.6860717658168083,770.0,7700.0,-220.99999999999994,-0.028701298701298693,0.5922077922077922,0.053748869612676366,0.6219235506124603,1.6755454545454547
Vitoria Casa/Fora,0.025,0.5,4.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1059.0,10590.0,36.30000000000004,0.0034277620396600604,0.6052880075542965,0.055506243667169594,0.6233710643879198,1.6860717658168083,770.0,7700.0,-220.99999999999994,-0.028701298701298693,0.5922077922077922,0.053748869612676366,0.6219235506124603,1.6755454545454547
Vitoria Casa/Fora,0.025,0.5,,False,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,1059.0,10590.0,36.30000000000004,0.0034277620396600604,0.6052880075542965,0.055506243667169594,0.6233710643879198,1.6860717658168083,770.0,7700.0,-220.99999999999994,-0.028701298701298693,0.5922077922077922,0.053748869612676366,0.6219235506124603,1.6755454545454547
Vitoria Casa/Fora,0.025,0.525,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,309.0,3090.0,12.499999999999943,0.004045307443365677,0.7119741100323624,0.048751027639552566,0.7139230987606829,1.4118770226537216,223.0,2230.0,-20.100000000000016,-0.009013452914798213,0.7040358744394619,0.05052826505761736,0.7133037431078324,1.4097757847533632
Vitoria Casa/Fora,0.025,0.525,1.75,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,676.0,6760.0,-25.399999999999977,-0.0037573964497041386,0.6538461538461539,0.05233004447192264,0.6680267629910605,1.5347781065088757,511.0,5110.0,-69.39999999999995,-0.013581213307240695,0.6477495107632094,0.050635714158342164,0.6627641761484802,1.535655577299413
Vitoria Casa/Fora,0.025,0.525,2.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,902.0,9020.0,-85.69999999999999,-0.00950110864745011,0.6208425720620843,0.052390174115111404,0.6402151951072804,1.617128603104213,647.0,6470.0,-209.29999999999998,-0.03234930448222566,0.6136012364760433,0.05127904391726727,0.6410534872665294,1.6016846986089643
Vitoria Casa/Fora,0.025,0.525,2.25,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,950.0,9500.0,-76.19999999999996,-0.008021052631578943,0.6136842105263158,0.055325209126374605,0.6358205019504818,1.6427473684210527,678.0,6780.0,-244.19999999999993,-0.03601769911504424,0.6047197640117994,0.05345232730118213,0.6367038970333367,1.6245280235988198
Vitoria Casa/Fora,0.025,0.525,2.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,956.0,9560.0,-40.19999999999993,-0.0042050209205020846,0.6140167364016736,0.05585917084226517,0.6351997462855824,1.6473430962343094,681.0,6810.0,-249.19999999999993,-0.03659324522760645,0.6035242290748899,0.05391633915470423,0.6363287357362527,1.627870778267254
Vitoria Casa/Fora,0.025,0.525,3.0,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,956.0,9560.0,-40.19999999999993,-0.0042050209205020846,0.6140167364016736,0.05585917084226517,0.6351997462855824,1.6473430962343094,681.0,6810.0,-249.19999999999993,-0.03659324522760645,0.6035242290748899,0.05391633915470423,0.6363287357362527,1.627870778267254
